Algorithm,Month,Service,Mode,Type,Region,Age,Cost
Reactive,7,recommendation,SaaS,Standard,us-east-1,0,222.1942891399648
Reactive,7,productcatalog,SaaS,Standard,us-east-1,0,2349.03970383739
Reactive,7,cart,SaaS,Standard,us-east-1,0,262.6492360267814
Reactive,7,payment,SaaS,Standard,us-east-1,0,32.95169327078694
Reactive,7,shipping,SaaS,Standard,us-east-1,0,141.84382591237087
Reactive,7,email,SaaS,Standard,us-east-1,0,33.50859338955271
Reactive,7,currency,SaaS,Standard,us-east-1,0,361.6798249834084
Reactive,7,ad,SaaS,Standard,us-east-1,0,300.0772107003346
Reactive,8,frontend,SaaS,Standard,us-east-1,0,399.5584253013057
Reactive,8,checkout,SaaS,Standard,us-east-1,0,43.46820430870383
Reactive,8,recommendation,SaaS,Standard,us-east-1,0,295.3163032063201
Reactive,8,productcatalog,SaaS,Standard,us-east-1,0,3177.8830515948093
Reactive,8,cart,SaaS,Standard,us-east-1,0,328.994847021811
Reactive,8,payment,SaaS,Standard,us-east-1,0,40.06433089965147
Reactive,8,shipping,SaaS,Standard,us-east-1,0,194.71314527761837
Reactive,8,email,SaaS,Standard,us-east-1,0,44.06020868054519
Reactive,8,currency,SaaS,Standard,us-east-1,0,470.4625718969678
Reactive,8,ad,SaaS,Standard,us-east-1,0,420.0320043535562
Reactive,9,frontend,SaaS,Standard,us-east-1,0,191.44145898153664
Reactive,9,checkout,SaaS,Standard,us-east-1,0,19.438052454892976
Reactive,9,recommendation,SaaS,Standard,us-east-1,0,161.83467736946955
Reactive,9,productcatalog,SaaS,Standard,us-east-1,0,1742.6747345355539
Reactive,9,cart,SaaS,Standard,us-east-1,0,170.46396545943247
Reactive,9,payment,SaaS,Standard,us-east-1,0,20.476556089441345
Reactive,9,shipping,SaaS,Standard,us-east-1,0,104.12228166760679
Reactive,9,email,SaaS,Standard,us-east-1,0,18.95406847306389
Reactive,9,currency,SaaS,Standard,us-east-1,0,225.09594279398135
Reactive,9,ad,SaaS,Standard,us-east-1,0,182.5789230345358
Reactive,10,frontend,SaaS,Standard,us-east-1,0,276.4749580378924
Reactive,10,checkout,SaaS,Standard,us-east-1,0,28.380053433804928
Reactive,10,recommendation,SaaS,Standard,us-east-1,0,227.02118264006768
Reactive,10,productcatalog,SaaS,Standard,us-east-1,0,2414.423119466539
Reactive,10,cart,SaaS,Standard,us-east-1,0,258.2524708322169
Reactive,10,payment,SaaS,Standard,us-east-1,0,24.467523330449485
Reactive,10,shipping,SaaS,Standard,us-east-1,0,133.80047455134567
Reactive,10,email,SaaS,Standard,us-east-1,0,27.77334174025802
Reactive,10,currency,SaaS,Standard,us-east-1,0,286.884198033397
Reactive,10,ad,SaaS,Standard,us-east-1,0,302.226722263913
Reactive,11,frontend,SaaS,Standard,us-east-1,0,366.91675933372665
Reactive,11,checkout,SaaS,Standard,us-east-1,0,38.41640534965161
Reactive,11,recommendation,SaaS,Standard,us-east-1,0,299.30810134862844
Reactive,11,productcatalog,SaaS,Standard,us-east-1,0,3122.6888001610187
Reactive,11,cart,SaaS,Standard,us-east-1,0,356.71290347970483
Reactive,11,payment,SaaS,Standard,us-east-1,0,41.7750038563436
Reactive,11,shipping,SaaS,Standard,us-east-1,0,182.24326900108832
Reactive,11,email,SaaS,Standard,us-east-1,0,37.13532637415761
Reactive,11,currency,SaaS,Standard,us-east-1,0,408.6813640491649
Reactive,11,ad,SaaS,Standard,us-east-1,0,346.11593340346224
Reactive,12,frontend,SaaS,Standard,us-east-1,0,311.38315294080854
Reactive,12,checkout,SaaS,Standard,us-east-1,0,32.30011887353892
Reactive,12,recommendation,SaaS,Standard,us-east-1,0,241.25335661927795
Reactive,12,productcatalog,SaaS,Standard,us-east-1,0,2582.2339410098466
Reactive,12,cart,SaaS,Standard,us-east-1,0,290.18581144073516
Reactive,12,payment,SaaS,Standard,us-east-1,0,31.166358758560477
Reactive,12,shipping,SaaS,Standard,us-east-1,0,152.21511547170599
Reactive,12,email,SaaS,Standard,us-east-1,0,33.37965705516784
Reactive,12,currency,SaaS,Standard,us-east-1,0,338.50006526295
Reactive,12,ad,SaaS,Standard,us-east-1,0,320.88777972331025
Reactive,13,frontend,SaaS,Standard,us-east-1,0,360.68018169673485
Reactive,13,checkout,SaaS,Standard,us-east-1,0,35.813258530762695
Reactive,13,recommendation,SaaS,Standard,us-east-1,0,268.370730348441
Reactive,13,productcatalog,SaaS,Standard,us-east-1,0,2956.6504244345647
Reactive,13,cart,SaaS,Standard,us-east-1,0,324.2615534433542
Reactive,13,payment,SaaS,Standard,us-east-1,0,36.155143379065976
Reactive,13,shipping,SaaS,Standard,us-east-1,0,176.88982974916223
Reactive,13,email,SaaS,Standard,us-east-1,0,35.29518684234283
Reactive,13,currency,SaaS,Standard,us-east-1,0,367.65781869447125
Reactive,13,ad,SaaS,Standard,us-east-1,0,367.64185585241296
Reactive,14,frontend,SaaS,Standard,us-east-1,0,285.9829465547501
Reactive,14,checkout,SaaS,Standard,us-east-1,0,28.720593557507847
Reactive,14,recommendation,SaaS,Standard,us-east-1,0,226.2775922517926
Reactive,14,productcatalog,SaaS,Standard,us-east-1,0,2454.0114765732155
Reactive,14,cart,SaaS,Standard,us-east-1,0,260.86208682926235
Reactive,14,payment,SaaS,Standard,us-east-1,0,28.595880009776117
Reactive,14,shipping,SaaS,Standard,us-east-1,0,150.00325231461508
Reactive,14,email,SaaS,Standard,us-east-1,0,28.486996032975497
Reactive,14,currency,SaaS,Standard,us-east-1,0,321.39160248395564
Reactive,14,ad,SaaS,Standard,us-east-1,0,315.78263455380187
Reactive,15,frontend,SaaS,Standard,us-east-1,0,211.47920175451952
Reactive,15,checkout,SaaS,Standard,us-east-1,0,19.155988353157017
Reactive,15,recommendation,SaaS,Standard,us-east-1,0,168.7969763846299
Reactive,15,productcatalog,SaaS,Standard,us-east-1,0,1794.8581606246996
Reactive,15,cart,SaaS,Standard,us-east-1,0,183.45879618536034
Reactive,15,payment,SaaS,Standard,us-east-1,0,18.820122421772375
Reactive,15,shipping,SaaS,Standard,us-east-1,0,107.5282274211958
Reactive,15,email,SaaS,Standard,us-east-1,0,18.548263344199654
Reactive,15,currency,SaaS,Standard,us-east-1,0,241.88812308207554
Reactive,15,ad,SaaS,Standard,us-east-1,0,207.49790831015062
Reactive,16,frontend,SaaS,Standard,us-east-1,0,332.8322542936575
Reactive,16,checkout,SaaS,Standard,us-east-1,0,31.09628091763055
Reactive,16,recommendation,SaaS,Standard,us-east-1,0,266.43116768241515
Reactive,16,productcatalog,SaaS,Standard,us-east-1,0,2825.857702517612
Reactive,16,cart,SaaS,Standard,us-east-1,0,312.474806877378
Reactive,16,payment,SaaS,Standard,us-east-1,0,33.50273218256577
Reactive,16,shipping,SaaS,Standard,us-east-1,0,174.18343848078854
Reactive,16,email,SaaS,Standard,us-east-1,0,33.93170824745479
Reactive,16,currency,SaaS,Standard,us-east-1,0,370.42148901332547
Reactive,16,ad,SaaS,Standard,us-east-1,0,336.66542251783846
Reactive,17,frontend,SaaS,Standard,us-east-1,0,385.848850148536
Reactive,17,checkout,SaaS,Standard,us-east-1,0,43.60331250955795
Reactive,17,recommendation,SaaS,Standard,us-east-1,0,310.12413012883235
Reactive,17,productcatalog,SaaS,Standard,us-east-1,0,3247.241828585652
Reactive,17,cart,SaaS,Standard,us-east-1,0,370.7624634250682
Reactive,17,payment,SaaS,Standard,us-east-1,0,45.93810062862203
Reactive,17,shipping,SaaS,Standard,us-east-1,0,203.30992817093266
Reactive,17,email,SaaS,Standard,us-east-1,0,39.43582029497703
Reactive,17,currency,SaaS,Standard,us-east-1,0,446.3838280215408
Reactive,17,ad,SaaS,Standard,us-east-1,0,398.99104126129083
Reactive,18,frontend,SaaS,Standard,us-east-1,0,914.5553621839183
Reactive,18,checkout,SaaS,Standard,us-east-1,0,88.65447281257626
Reactive,18,recommendation,SaaS,Standard,us-east-1,0,777.0359629005616
Reactive,18,productcatalog,SaaS,Standard,us-east-1,0,7837.346473895005
Reactive,18,cart,SaaS,Standard,us-east-1,0,799.3272896311895
Reactive,18,payment,SaaS,Standard,us-east-1,0,88.38445430277241
Reactive,18,shipping,SaaS,Standard,us-east-1,0,450.3897116864162
Reactive,18,email,SaaS,Standard,us-east-1,0,87.15599645562723
Reactive,18,currency,SaaS,Standard,us-east-1,0,1070.2875890184657
Reactive,18,ad,SaaS,Standard,us-east-1,0,961.8893215671942
Reactive,19,frontend,SaaS,Standard,us-east-1,0,2785.8666192011515
Reactive,19,checkout,SaaS,Standard,us-east-1,0,254.69837652969446
Reactive,19,recommendation,SaaS,Standard,us-east-1,0,2106.37224131746
Reactive,19,productcatalog,PaaS,Standard,us-east-1,0,14186.990217787268
Reactive,19,cart,SaaS,Standard,us-east-1,0,2325.8757614968936
Reactive,19,payment,SaaS,Standard,us-east-1,0,260.703522289267
Reactive,19,shipping,SaaS,Standard,us-east-1,0,1315.6095021793199
Reactive,19,email,SaaS,Standard,us-east-1,0,259.661436655669
Reactive,19,currency,SaaS,Standard,us-east-1,0,2988.2450392959854
Reactive,19,ad,SaaS,Standard,us-east-1,0,2781.5261719396585
Reactive,20,frontend,SaaS,Standard,us-east-1,0,3933.1943787882847
Reactive,20,checkout,SaaS,Standard,us-east-1,0,419.86940048640963
Reactive,20,recommendation,SaaS,Standard,us-east-1,0,2846.372720216581
Reactive,20,productcatalog,PaaS,Standard,us-east-1,0,11581.61206339239
Reactive,20,cart,SaaS,Standard,us-east-1,0,3642.053369459819
Reactive,20,payment,SaaS,Standard,us-east-1,0,439.82355684754776
Reactive,20,shipping,SaaS,Standard,us-east-1,0,1990.0985337224265
Reactive,20,email,SaaS,Standard,us-east-1,0,426.62502367027247
Reactive,20,currency,PaaS,Standard,us-east-1,0,4684.473820906284
Reactive,20,ad,SaaS,Standard,us-east-1,0,4314.7009218295825
Reactive,21,frontend,SaaS,Standard,us-east-1,0,4768.383964027778
Reactive,21,checkout,SaaS,Standard,us-east-1,0,519.7297687967566
Reactive,21,recommendation,SaaS,Standard,us-east-1,0,3742.207993468123
Reactive,21,productcatalog,PaaS,Standard,us-east-1,0,14566.4449917092
Reactive,21,cart,SaaS,Standard,us-east-1,0,4542.676300687633
Reactive,21,payment,SaaS,Standard,us-east-1,0,511.7665966255183
Reactive,21,shipping,SaaS,Standard,us-east-1,0,2366.8229342245677
Reactive,21,email,SaaS,Standard,us-east-1,0,520.8058576246128
Reactive,21,currency,PaaS,Standard,us-east-1,0,1808.6073881523816
Reactive,21,ad,SaaS,Standard,us-east-1,0,4528.728105173013
Reactive,22,frontend,SaaS,Standard,us-east-1,0,10084.362812178237
Reactive,22,checkout,SaaS,Standard,us-east-1,0,942.2398178906262
Reactive,22,recommendation,SaaS,Standard,us-east-1,0,7395.444440811949
Reactive,22,productcatalog,IaaS,RI,us-east-1,1,18200.171299776735
Reactive,22,cart,SaaS,Standard,us-east-1,0,8784.51381929759
Reactive,22,payment,SaaS,Standard,us-east-1,0,982.8387721971005
Reactive,22,shipping,SaaS,Standard,us-east-1,0,4831.732386967185
Reactive,22,email,SaaS,Standard,us-east-1,0,977.9600463533806
Reactive,22,currency,PaaS,Standard,us-east-1,0,3905.938714724744
Reactive,22,ad,PaaS,Standard,us-east-1,0,6471.041590817626
Reactive,23,frontend,SaaS,Standard,us-east-1,0,5474.1717027076065
Reactive,23,checkout,SaaS,Standard,us-east-1,0,548.3365678480725
Reactive,23,recommendation,SaaS,Standard,us-east-1,0,3780.026227527966
Reactive,23,productcatalog,IaaS,RI,us-east-1,2,3382.273318547629
Reactive,23,cart,SaaS,Standard,us-east-1,0,4974.969786438187
Reactive,23,payment,SaaS,Standard,us-east-1,0,577.4920792621122
Reactive,23,shipping,SaaS,Standard,us-east-1,0,2697.668183601444
Reactive,23,email,SaaS,Standard,us-east-1,0,555.2991602547829
Reactive,23,currency,PaaS,Standard,us-east-1,0,2134.2434573793676
Reactive,23,ad,PaaS,Standard,us-east-1,0,1975.0964472372555
Reactive,24,frontend,SaaS,Standard,us-east-1,0,3698.3344607597733
Reactive,24,checkout,SaaS,Standard,us-east-1,0,365.7614331069133
Reactive,24,recommendation,SaaS,Standard,us-east-1,0,3183.9053255090494
Reactive,24,productcatalog,IaaS,RI,us-east-1,3,2513.8113504040366
Reactive,24,cart,SaaS,Standard,us-east-1,0,3352.9202963760195
Reactive,24,payment,SaaS,Standard,us-east-1,0,354.7878508055159
Reactive,24,shipping,SaaS,Standard,us-east-1,0,2020.2016908150874
Reactive,24,email,SaaS,Standard,us-east-1,0,362.1056720972938
Reactive,24,currency,PaaS,Standard,us-east-1,0,1427.1740920345326
Reactive,24,ad,PaaS,Standard,us-east-1,0,1273.5593911000446
Reactive,25,frontend,SaaS,Standard,us-east-1,0,3763.8246931483473
Reactive,25,checkout,SaaS,Standard,us-east-1,0,370.57730204833473
Reactive,25,recommendation,SaaS,Standard,us-east-1,0,3037.859555065083
Reactive,25,productcatalog,IaaS,RI,us-east-1,4,2535.5366906349254
Reactive,25,cart,SaaS,Standard,us-east-1,0,3530.079312045419
Reactive,25,payment,SaaS,Standard,us-east-1,0,349.06430663207203
Reactive,25,shipping,SaaS,Standard,us-east-1,0,1975.2215800289014
Reactive,25,email,SaaS,Standard,us-east-1,0,351.3110576933979
Reactive,25,currency,PaaS,Standard,us-east-1,0,1370.550829007273
Reactive,25,ad,PaaS,Standard,us-east-1,0,1252.3807408242517
Reactive,26,frontend,SaaS,Standard,us-east-1,0,4726.269229240537
Reactive,26,checkout,SaaS,Standard,us-east-1,0,452.72775806378417
Reactive,26,recommendation,SaaS,Standard,us-east-1,0,3662.5173394342128
Reactive,26,productcatalog,IaaS,RI,us-east-1,5,2919.329796786057
Reactive,26,cart,SaaS,Standard,us-east-1,0,4331.596077298205
Reactive,26,payment,SaaS,Standard,us-east-1,0,460.40773942225974
Reactive,26,shipping,SaaS,Standard,us-east-1,0,2409.6806619469057
Reactive,26,email,SaaS,Standard,us-east-1,0,460.4022853812618
Reactive,26,currency,PaaS,Standard,us-east-1,0,1936.7577683483082
Reactive,26,ad,PaaS,Standard,us-east-1,0,1814.674001751404
Reactive,27,frontend,SaaS,Standard,us-east-1,0,5427.0046991159725
Reactive,27,checkout,SaaS,Standard,us-east-1,0,520.1468761179549
Reactive,27,recommendation,SaaS,Standard,us-east-1,0,4256.706092834141
Reactive,27,productcatalog,IaaS,RI,us-east-1,6,3521.848749819368
Reactive,27,cart,SaaS,Standard,us-east-1,0,4735.371407973195
Reactive,27,payment,SaaS,Standard,us-east-1,0,496.81671461428357
Reactive,27,shipping,SaaS,Standard,us-east-1,0,2506.3423206918474
Reactive,27,email,SaaS,Standard,us-east-1,0,491.66926144875305
Reactive,27,currency,PaaS,Standard,us-east-1,0,2300.725980048597
Reactive,27,ad,PaaS,Standard,us-east-1,0,2033.186037599473
Reactive,28,frontend,SaaS,Standard,us-east-1,0,6275.652516928999
Reactive,28,checkout,SaaS,Standard,us-east-1,0,612.0662314095673
Reactive,28,recommendation,SaaS,Standard,us-east-1,0,5458.180233199931
Reactive,28,productcatalog,IaaS,RI,us-east-1,7,4462.885935255899
Reactive,28,cart,SaaS,Standard,us-east-1,0,5854.5159337038285
Reactive,28,payment,SaaS,Standard,us-east-1,0,625.3105706130721
Reactive,28,shipping,SaaS,Standard,us-east-1,0,3102.0173584963136
Reactive,28,email,SaaS,Standard,us-east-1,0,549.9856289241578
Reactive,28,currency,PaaS,Standard,us-east-1,0,2514.737143062783
Reactive,28,ad,PaaS,Standard,us-east-1,0,2003.1168949840987
Reactive,29,frontend,SaaS,Standard,us-east-1,0,9311.49067350368
Reactive,29,checkout,SaaS,Standard,us-east-1,0,956.8857629849517
Reactive,29,recommendation,SaaS,Standard,us-east-1,0,7870.078641165612
Reactive,29,productcatalog,IaaS,RI,us-east-1,8,5902.931660636796
Reactive,29,cart,SaaS,Standard,us-east-1,0,8361.263894484337
Reactive,29,payment,SaaS,Standard,us-east-1,0,943.4686552785502
Reactive,29,shipping,SaaS,Standard,us-east-1,0,4656.996879360996
Reactive,29,email,SaaS,Standard,us-east-1,0,1003.1795714898648
Reactive,29,currency,PaaS,Standard,us-east-1,0,3698.506996633883
Reactive,29,ad,PaaS,Standard,us-east-1,0,3493.6574825183634
Reactive,30,frontend,SaaS,Standard,us-east-1,0,10297.719115411763
Reactive,30,checkout,SaaS,Standard,us-east-1,0,1019.9627600929339
Reactive,30,recommendation,SaaS,Standard,us-east-1,0,8607.985461719629
Reactive,30,productcatalog,IaaS,RI,us-east-1,9,6599.362789671072
Reactive,30,cart,SaaS,Standard,us-east-1,0,9298.648496640551
Reactive,30,payment,SaaS,Standard,us-east-1,0,1071.7020573062919
Reactive,30,shipping,SaaS,Standard,us-east-1,0,5213.559644997557
Reactive,30,email,SaaS,Standard,us-east-1,0,1006.4222865991651
Reactive,30,currency,PaaS,Standard,us-east-1,0,3953.314406955471
Reactive,30,ad,PaaS,Standard,us-east-1,0,3900.4377306587808
Reactive,31,frontend,PaaS,Standard,us-east-1,0,14121.421292622836
Reactive,31,checkout,SaaS,Standard,us-east-1,0,1444.6331555001707
Reactive,31,recommendation,SaaS,Standard,us-east-1,0,11613.76430906611
Reactive,31,productcatalog,IaaS,RI,us-east-1,10,8642.324975505673
Reactive,31,cart,PaaS,Standard,us-east-1,0,10765.27242981774
Reactive,31,payment,SaaS,Standard,us-east-1,0,1510.8635033109624
Reactive,31,shipping,SaaS,Standard,us-east-1,0,7421.23601041671
Reactive,31,email,SaaS,Standard,us-east-1,0,1409.272623552324
Reactive,31,currency,PaaS,Standard,us-east-1,0,5720.87800987364
Reactive,31,ad,PaaS,Standard,us-east-1,0,4837.662782379668
Reactive,32,frontend,PaaS,Standard,us-east-1,0,6276.295249423104
Reactive,32,checkout,SaaS,Standard,us-east-1,0,1763.728333824371
Reactive,32,recommendation,SaaS,Standard,us-east-1,0,13256.841349343153
Reactive,32,productcatalog,IaaS,RI,us-east-1,11,10945.05101001588
Reactive,32,cart,PaaS,Standard,us-east-1,0,5145.7138273061555
Reactive,32,payment,SaaS,Standard,us-east-1,0,1950.5735817803911
Reactive,32,shipping,SaaS,Standard,us-east-1,0,8815.125466741381
Reactive,32,email,SaaS,Standard,us-east-1,0,1746.3615822578672
Reactive,32,currency,PaaS,Standard,us-east-1,0,7025.3232460054505
Reactive,32,ad,PaaS,Standard,us-east-1,0,6660.3567592443405
Reactive,33,frontend,PaaS,Standard,us-east-1,0,5525.797774277408
Reactive,33,checkout,SaaS,Standard,us-east-1,0,1525.77703292326
Reactive,33,recommendation,SaaS,Standard,us-east-1,0,12249.558581152582
Reactive,33,productcatalog,IaaS,RI,us-east-1,12,9501.519456034137
Reactive,33,cart,PaaS,Standard,us-east-1,0,5127.648511082969
Reactive,33,payment,SaaS,Standard,us-east-1,0,1622.1523877937666
Reactive,33,shipping,SaaS,Standard,us-east-1,0,7804.156762362889
Reactive,33,email,SaaS,Standard,us-east-1,0,1515.1990182726008
Reactive,33,currency,PaaS,Standard,us-east-1,0,5988.771351325478
Reactive,33,ad,PaaS,Standard,us-east-1,0,5103.765855868602
Reactive,34,frontend,PaaS,Standard,us-east-1,0,4389.823897424352
Reactive,34,checkout,SaaS,Standard,us-east-1,0,1184.178424792969
Reactive,34,recommendation,SaaS,Standard,us-east-1,0,9329.73444678051
Reactive,34,productcatalog,IaaS,RI,us-east-1,1,7871.628701830941
Reactive,34,cart,PaaS,Standard,us-east-1,0,3729.199258443043
Reactive,34,payment,SaaS,Standard,us-east-1,0,1215.9715324172678
Reactive,34,shipping,SaaS,Standard,us-east-1,0,6217.329447749761
Reactive,34,email,SaaS,Standard,us-east-1,0,1165.1531585399168
Reactive,34,currency,PaaS,Standard,us-east-1,0,4645.245309448274
Reactive,34,ad,PaaS,Standard,us-east-1,0,4267.517099075986
Reactive,35,frontend,PaaS,Standard,us-east-1,0,3233.017501759049
Reactive,35,checkout,SaaS,Standard,us-east-1,0,862.8571590421154
Reactive,35,recommendation,SaaS,Standard,us-east-1,0,7944.017687362479
Reactive,35,productcatalog,IaaS,RI,us-east-1,2,6051.4218338515375
Reactive,35,cart,PaaS,Standard,us-east-1,0,2830.358891754888
Reactive,35,payment,SaaS,Standard,us-east-1,0,836.4309274183306
Reactive,35,shipping,SaaS,Standard,us-east-1,0,4482.315900573958
Reactive,35,email,SaaS,Standard,us-east-1,0,854.862378730618
Reactive,35,currency,PaaS,Standard,us-east-1,0,3121.689098350387
Reactive,35,ad,PaaS,Standard,us-east-1,0,3196.3645821340974
Reactive,36,frontend,PaaS,Standard,us-east-1,0,4215.65903019136
Reactive,36,checkout,SaaS,Standard,us-east-1,0,1153.5730223549365
Reactive,36,recommendation,SaaS,Standard,us-east-1,0,8912.196987349836
Reactive,36,productcatalog,IaaS,RI,us-east-1,3,7244.35610845558
Reactive,36,cart,PaaS,Standard,us-east-1,0,4003.971563442961
Reactive,36,payment,SaaS,Standard,us-east-1,0,1094.7552127547738
Reactive,36,shipping,SaaS,Standard,us-east-1,0,6001.307231023946
Reactive,36,email,SaaS,Standard,us-east-1,0,1167.5925331273352
Reactive,36,currency,PaaS,Standard,us-east-1,0,4616.79749126826
Reactive,36,ad,PaaS,Standard,us-east-1,0,4304.083276543578
Optimal,1,frontend,IaaS,RI,us-east-1,2,27130.481897117974
Optimal,1,checkout,SaaS,Standard,us-east-1,0,6010.982093034651
Optimal,1,recommendation,IaaS,RI,us-east-1,2,45128.892350810536
Optimal,1,productcatalog,IaaS,RI,us-east-1,7,18278.672511054767
Optimal,1,cart,IaaS,RI,us-east-1,2,18227.09729997879
Optimal,1,payment,SaaS,Standard,us-east-1,0,7510.506147806967
Optimal,1,shipping,IaaS,RI,us-east-1,2,18126.658118656076
Optimal,1,email,PaaS,Standard,us-east-1,0,4504.046677934595
Optimal,1,currency,IaaS,RI,us-east-1,2,9131.309173377085
Optimal,1,ad,IaaS,RI,us-east-1,2,9131.277239855435
Optimal,2,frontend,IaaS,RI,us-east-1,3,133.29373293020015
Optimal,2,checkout,SaaS,Standard,us-east-1,0,13.523166009612707
Optimal,2,recommendation,IaaS,RI,us-east-1,3,131.08808701180993
Optimal,2,productcatalog,IaaS,RI,us-east-1,8,304.9426559998827
Optimal,2,cart,IaaS,RI,us-east-1,3,228.96180462862185
Optimal,2,payment,SaaS,Standard,us-east-1,0,13.084503785338702
Optimal,2,shipping,IaaS,RI,us-east-1,3,128.33513232277602
Optimal,2,email,PaaS,Standard,us-east-1,0,4.704759662320825
Optimal,2,currency,IaaS,RI,us-east-1,3,134.55793828814117
Optimal,2,ad,IaaS,RI,us-east-1,3,132.9826921404728
Optimal,3,frontend,IaaS,RI,us-east-1,4,138.8438569322893
Optimal,3,checkout,SaaS,Standard,us-east-1,0,20.629295068187275
Optimal,3,recommendation,IaaS,RI,us-east-1,4,135.9114308179839
Optimal,3,productcatalog,IaaS,RI,us-east-1,9,362.8394226546795
Optimal,3,cart,IaaS,RI,us-east-1,4,234.30055314514362
Optimal,3,payment,SaaS,Standard,us-east-1,0,19.279814719641692
Optimal,3,shipping,IaaS,RI,us-east-1,4,131.39440106517287
Optimal,3,email,PaaS,Standard,us-east-1,0,7.121020692955663
Optimal,3,currency,IaaS,RI,us-east-1,4,138.74442612682597
Optimal,3,ad,IaaS,RI,us-east-1,4,138.24927022776637
Optimal,4,frontend,IaaS,RI,us-east-1,5,143.78626423261542
Optimal,4,checkout,SaaS,Standard,us-east-1,0,30.80952621491038
Optimal,4,recommendation,IaaS,RI,us-east-1,5,139.8114195081392
Optimal,4,productcatalog,IaaS,RI,us-east-1,10,388.6237938151022
Optimal,4,cart,IaaS,RI,us-east-1,5,239.42934957513953
Optimal,4,payment,SaaS,Standard,us-east-1,0,29.747844271518943
Optimal,4,shipping,IaaS,RI,us-east-1,5,133.82106594554426
Optimal,4,email,PaaS,Standard,us-east-1,0,10.999847629714843
Optimal,4,currency,IaaS,RI,us-east-1,5,145.77131509532646
Optimal,4,ad,IaaS,RI,us-east-1,5,143.42795899767282
Optimal,5,frontend,IaaS,RI,us-east-1,6,151.92971013318842
Optimal,5,checkout,SaaS,Standard,us-east-1,0,41.66352275359117
Optimal,5,recommendation,IaaS,RI,us-east-1,6,145.0304422218545
Optimal,5,productcatalog,IaaS,RI,us-east-1,11,472.4205816675548
Optimal,5,cart,IaaS,RI,us-east-1,6,246.38585597708595
Optimal,5,payment,SaaS,Standard,us-east-1,0,44.97873996644389
Optimal,5,shipping,IaaS,RI,us-east-1,6,137.08562687668285
Optimal,5,email,PaaS,Standard,us-east-1,0,15.755533441517846
Optimal,5,currency,IaaS,RI,us-east-1,6,154.53470043231934
Optimal,5,ad,IaaS,RI,us-east-1,6,152.14164709314306
Optimal,6,frontend,IaaS,RI,us-east-1,7,150.35313611068972
Optimal,6,checkout,SaaS,Standard,us-east-1,0,37.586582470396706
Optimal,6,recommendation,IaaS,RI,us-east-1,7,147.33518404007827
Optimal,6,productcatalog,IaaS,RI,us-east-1,12,457.40245588837377
Optimal,6,cart,IaaS,RI,us-east-1,7,244.3955752491936
Optimal,6,payment,SaaS,Standard,us-east-1,0,34.50828275267115
Optimal,6,shipping,IaaS,RI,us-east-1,7,137.04867285831344
Optimal,6,email,PaaS,Standard,us-east-1,0,13.216003551170623
Optimal,6,currency,IaaS,RI,us-east-1,7,153.84176226474693
Optimal,6,ad,IaaS,RI,us-east-1,7,149.69981297739022
Optimal,7,frontend,IaaS,RI,us-east-1,8,143.9515267182048
Optimal,7,checkout,SaaS,Standard,us-east-1,0,30.295223906575078
Optimal,7,recommendation,IaaS,RI,us-east-1,8,138.97102065285287
Optimal,7,productcatalog,IaaS,RI,us-east-1,1,387.9785502740807
Optimal,7,cart,IaaS,RI,us-east-1,8,238.95065971619658
Optimal,7,payment,SaaS,Standard,us-east-1,0,32.95169327078694
Optimal,7,shipping,IaaS,RI,us-east-1,8,133.2317018508825
Optimal,7,email,PaaS,Standard,us-east-1,0,11.981915073605993
Optimal,7,currency,IaaS,RI,us-east-1,8,148.93427321309773
Optimal,7,ad,IaaS,RI,us-east-1,8,144.53408647859294
Optimal,8,frontend,IaaS,RI,us-east-1,9,151.63988752151866
Optimal,8,checkout,SaaS,Standard,us-east-1,0,43.46820430870383
Optimal,8,recommendation,IaaS,RI,us-east-1,9,144.19402165759195
Optimal,8,productcatalog,IaaS,RI,us-east-1,2,447.1816465424612
Optimal,8,cart,IaaS,RI,us-east-1,9,243.68963193012675
Optimal,8,payment,SaaS,Standard,us-east-1,0,40.06433089965147
Optimal,8,shipping,IaaS,RI,us-east-1,9,137.00808180554262
Optimal,8,email,PaaS,Standard,us-east-1,0,15.754934037316124
Optimal,8,currency,IaaS,RI,us-east-1,9,156.70446942120827
Optimal,8,ad,IaaS,RI,us-east-1,9,153.1022860252507
Optimal,9,frontend,IaaS,RI,us-east-1,10,136.7743899272511
Optimal,9,checkout,SaaS,Standard,us-east-1,0,19.438052454892976
Optimal,9,recommendation,IaaS,RI,us-east-1,10,134.65961981210367
Optimal,9,productcatalog,IaaS,RI,us-east-1,3,344.66676675252575
Optimal,9,cart,IaaS,RI,us-east-1,10,232.36599753281524
Optimal,9,payment,SaaS,Standard,us-east-1,0,20.476556089441345
Optimal,9,shipping,IaaS,RI,us-east-1,10,130.53730583339964
Optimal,9,email,PaaS,Standard,us-east-1,0,6.7775461686306215
Optimal,9,currency,IaaS,RI,us-east-1,10,139.17828162813973
Optimal,9,ad,IaaS,RI,us-east-1,10,136.14135164532254
Optimal,10,frontend,IaaS,RI,us-east-1,11,142.8482112884187
Optimal,10,checkout,SaaS,Standard,us-east-1,0,28.380053433804928
Optimal,10,recommendation,IaaS,RI,us-east-1,11,139.31579876000302
Optimal,10,productcatalog,IaaS,RI,us-east-1,4,392.64879424759084
